AttendanceEventId,Forename,Surname,PostTown,Postcode,HomeLat,HomeLong,County,Region,SessionDate,SessionStartTime,SessionEndTime,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected,VenueName,VenueDesc,VenuePostTown,VenuePostcode,VenueLong,VenueLat,VenueCounty,VenueRegion,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidityPercent,SurfaceAirPressureKilopascals,CloudCoveragePercent,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,AttendanceStartTime,AttendanceEndTime,EventCost
7094,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2015-03-07,2015-03-07 09:00,2015-03-07 14:00,6,3,6,50,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,12.8,10.93999958,11.7,88,100.1,97,12.8,12.8,24.4,140,0,12.8,0,30.3,2016-05-07 15:00,2016-05-07 16:00,3.65
13990,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-03-08,2015-03-08 09:00,2015-03-08 14:00,3,2,4,45,23,14,8,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,18,13.60000038,15.2,75,99.5,98,18,18,14.8,188,0,18,0,30.2,2015-08-20 14:00,2015-08-20 15:00,1.31
12969,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2015-03-09,2015-03-09 09:00,2015-03-09 14:00,3,3,7,115,78,58,33,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,13.4,6.53000021,9.7,63,100.1,66,13.4,13.4,15.8,277,0,13.4,0,46.5,2015-06-03 14:00,2015-06-03 15:00,5.86
15492,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2015-03-10,2015-03-10 09:00,2015-03-10 14:00,6,2,4,35,20,11,6,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,7.1,5.840000153,6.5,92,99.1,99,4.5,4.5,13.9,215,0.036,7.1,0,30.8,2017-03-01 15:00,2017-03-01 16:00,3.42
11408,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-03-11,2015-03-11 09:00,2015-03-11 14:00,6,2,4,35,20,11,6,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,8.7,1.74000001,5.5,62,101.4,97,6.1,6.1,17.1,6,0,8.7,0,42.2,2016-04-23 13:00,2016-04-23 14:00,7.56
9468,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-03-12,2015-03-12 09:00,2015-03-12 14:00,3,3,7,115,78,58,33,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,4.1,-1.600000024,1.7,66,100.3,95,0.3,0.3,17.6,178,0,4.1,0,31.2,2016-02-29 12:00,2016-02-29 13:00,3.28
10601,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-03-13,2015-03-13 09:00,2015-03-13 14:00,9,4,8,200,144,110,63,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,21,18.13999939,19,84,100,99,21,21,13.6,232,0,21,0,45.6,2016-09-06 13:00,2016-09-06 14:00,7.87
6516,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-03-14,2015-03-14 09:00,2015-03-14 14:00,9,4,8,200,144,110,63,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,15.2,8.420000076,11.4,64,100,45,15.2,15.2,11,358,0,15.2,0,34,2017-05-07 15:00,2017-05-07 16:00,8.18
15220,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2015-03-15,2015-03-15 09:00,2015-03-15 14:00,3,2,4,45,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,14.9,8.220000267,11.2,65,100,2,14.9,14.9,14.5,41,0,14.9,0,39.5,2016-06-02 15:00,2016-06-02 16:00,1.8
12691,Gareth,Southgate,Penzance,PN4 4 TH,50.1188,-5.5376,Cornwall,West,2015-03-16,2015-03-16 09:00,2015-03-16 14:00,9,1,8,40,22,13,7,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,12.5,11.18999958,11.7,92,99.5,100,12.5,12.5,21.9,187,0.061,12.5,0,40,2017-03-29 14:00,2017-03-29 15:00,6.38
8080,Virgil,Tracy,Southampton,SO1 3GM,50.9097,-1.4044,Hampshire,South,2015-03-17,2015-03-17 09:00,2015-03-17 14:00,3,2,5,45,24,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,13,10.64000034,11.6,86,100,100,13,13,10.8,167,0,13,0,22.3,2016-06-19 09:00,2016-06-19 10:00,6.03
4825,Gareth,Southgate,Penzance,PN4 4 TH,50.1188,-5.5376,Cornwall,West,2015-03-18,2015-03-18 09:00,2015-03-18 14:00,3,2,4,45,23,14,8,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,13.5,5.5,9.3,58,100.9,0,13.5,13.5,4.6,110,0,13.5,0,28.2,2015-04-20 14:00,2015-04-20 15:00,6.08
9624,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-03-19,2015-03-19 09:00,2015-03-19 14:00,9,3,6,82,67,49,28,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,15.2,12.76000023,13.7,85,98.1,100,15.2,15.2,22,223,0.00254,15.2,0,54.8,2016-08-03 12:00,2016-08-03 13:00,2.4
837,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2015-03-20,2015-03-20 09:00,2015-03-20 14:00,9,4,8,200,144,110,63,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,5.5,5.130000114,5.3,98,99.8,100,2.9,2.9,12,230,0.073,5.5,0,40.8,2017-04-16 12:00,2017-04-16 13:00,6.73
4323,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2015-03-21,2015-03-21 09:00,2015-03-21 14:00,9,4,8,200,144,110,63,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,16.4,14.85999966,15.4,91,101.8,51,16.4,16.4,22,238,0,16.4,0,27.4,2016-07-04 14:00,2016-07-04 15:00,4.07
2171,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2015-03-22,2015-03-22 09:00,2015-03-22 14:00,3,0,4,25,12,5,3,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,12.1,6.900000095,9.4,70,101.3,98,12.1,12.1,11.3,1,0,12.1,0,27.8,2015-10-12 13:00,2015-10-12 14:00,8.6
15581,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-03-23,2015-03-23 09:00,2015-03-23 14:00,3,2,4,45,23,14,8,SC,South Centre,London,SE1 8HG,-0.0879,51.4992,Greater London,South,21.8,17.01000023,18.5,74,100.5,96,21.8,21.8,10.4,198,0.00254,21.8,0,51,2017-05-29 15:00,2017-05-29 16:00,3.8
2443,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-03-24,2015-03-24 09:00,2015-03-24 14:00,6,3,6,50,23,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,17.8,15.02999973,16,84,98.1,95,17.8,17.8,23.3,217,0.08,17.8,0,67.8,2016-07-10 13:00,2016-07-10 14:00,4.78
3717,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2015-03-25,2015-03-25 09:00,2015-03-25 14:00,3,3,5,45,24,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,9,8.510000229,8.8,97,96.7,100,5.2,5.2,31.6,290,0.184,9,0,62.8,2017-06-06 09:00,2017-06-06 10:00,5.71
2056,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2015-03-26,2015-03-26 09:00,2015-03-26 14:00,6,2,4,35,20,11,6,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,11.1,8.609999657,9.7,84,100.1,100,11.1,11.1,17.9,289,0.00254,11.1,0,46.3,2015-06-19 13:00,2015-06-19 14:00,8.7
13711,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-03-27,2015-03-27 09:00,2015-03-27 14:00,3,3,7,115,78,58,33,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,21.8,15.21000004,17.5,66,99.3,96,21.8,21.8,18.1,169,0,21.8,0,36.8,2017-06-14 14:00,2017-06-14 15:00,4.79
13386,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-03-28,2015-03-28 09:00,2015-03-28 14:00,6,3,6,50,23,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,17.9,14.31000042,15.6,80,99.5,100,17.9,17.9,11.2,200,0,17.9,0,38.4,2016-07-24 14:00,2016-07-24 15:00,6.6
4937,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-03-29,2015-03-29 09:00,2015-03-29 14:00,3,3,7,115,78,58,33,NC,North Centre,London,N1 5TH,-0.0881,51.5413,Greater London,South,23.7,14.68999958,17.7,56,101.1,98,23.7,23.7,16,203,0,23.7,0,42.8,2015-08-10 14:00,2015-08-10 15:00,1.08
12111,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2015-03-30,2015-03-30 09:00,2015-03-30 14:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,15.9,10.97000027,13,73,100.7,0,15.9,15.9,26.1,246,0,15.9,0,43.4,2015-08-27 14:00,2015-08-27 15:00,6.46
120,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-03-31,2015-03-31 09:00,2015-03-31 14:00,3,0,4,25,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,9.6,4.119999886,6.9,68,101.2,89,7.5,7.5,14.3,291,0,9.6,0,30,2015-04-30 09:00,2015-04-30 10:00,8.89
10258,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-04-01,2015-04-01 09:00,2015-04-01 14:00,6,2,4,35,20,11,6,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,15.8,10.77000046,12.8,72,101.5,99,15.8,15.8,11.8,99,0,15.8,0,45.1,2015-09-29 13:00,2015-09-29 14:00,6.56
1085,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-04-02,2015-04-02 09:00,2015-04-02 14:00,9,3,6,82,67,49,28,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,15.7,12.07999992,13.5,79,100.1,84,15.7,15.7,16,257,0,15.7,0,32.7,2015-05-22 12:00,2015-05-22 13:00,8.89
13363,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-04-03,2015-04-03 09:00,2015-04-03 14:00,3,2,5,45,24,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,13.6,10.30000019,11.7,81,98.3,91,13.6,13.6,15.8,240,0.036,13.6,0,58.3,2016-07-01 14:00,2016-07-01 15:00,2.97
13999,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-04-04,2015-04-04 09:00,2015-04-04 14:00,3,2,5,45,24,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,15.3,13.01000023,13.9,86,99.6,100,15.3,15.3,12.7,221,0.042,15.3,0,53.1,2015-08-29 14:00,2015-08-29 15:00,6.52
11536,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-04-05,2015-04-05 09:00,2015-04-05 14:00,3,3,7,115,78,58,33,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,17.3,10.31999969,13.2,64,100,10,17.3,17.3,15.9,283,0,17.3,0,34.5,2016-08-29 13:00,2016-08-29 14:00,6.13
5948,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2015-04-06,2015-04-06 09:00,2015-04-06 14:00,6,3,6,50,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,9.9,6.539999962,8.1,80,100.1,100,7.8,7.8,15.1,29,0.00254,9.9,0,30.5,2015-10-17 14:00,2015-10-17 15:00,3.78
12778,Some,One,Taunton,TA3 6FF,51.0153,-3.1068,Somerset,West,2015-04-07,2015-04-07 09:00,2015-04-07 14:00,9,1,8,40,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,14.3,12.02000046,12.9,86,99,100,14.3,14.3,13.6,251,0,14.3,0,52.8,2017-06-24 14:00,2017-06-24 15:00,4.59
2050,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2015-04-08,2015-04-08 09:00,2015-04-08 14:00,6,3,6,50,37,25,14,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,15.3,12.60000038,13.6,84,98.8,100,15.3,15.3,7,204,0.024,15.3,0,28.9,2015-06-13 13:00,2015-06-13 14:00,3.19
6352,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2015-04-09,2015-04-09 09:00,2015-04-09 14:00,3,2,4,45,23,14,8,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,9.9,7.210000038,8.5,84,101.5,100,6.2,6.2,33.9,42,0.00254,9.9,0,66.7,2016-11-24 09:00,2016-11-24 10:00,1.92
1025,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-04-10,2015-04-10 09:00,2015-04-10 14:00,9,4,8,200,144,110,63,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,7.1,3.099999905,5.2,76,101.6,100,4.5,4.5,13.9,233,0,7.1,0,18.7,2015-03-23 12:00,2015-03-23 13:00,8.67
2915,Gareth,Southgate,Penzance,PN4 4 TH,50.1188,-5.5376,Cornwall,West,2015-04-11,2015-04-11 09:00,2015-04-11 14:00,6,2,4,35,20,11,6,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,9.2,7.900000095,8.5,92,101.7,100,5.3,5.3,34.4,162,0.032,9.2,0,44.1,2015-03-27 13:00,2015-03-27 14:00,6.91
632,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-04-12,2015-04-12 09:00,2015-04-12 14:00,9,4,8,200,144,110,63,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,14.2,9.050000191,11.3,71,100.1,88,14.2,14.2,11.9,206,0,14.2,0,26.9,2016-09-23 11:00,2016-09-23 12:00,4.3
2223,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-04-13,2015-04-13 09:00,2015-04-13 14:00,3,0,4,25,12,5,3,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,11.8,10.47000027,11.1,92,99.1,99,11.8,11.8,34,185,0.045,11.8,0,59.2,2015-12-03 13:00,2015-12-03 14:00,2.82
10567,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-04-14,2015-04-14 09:00,2015-04-14 14:00,9,4,8,200,144,110,63,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,15.2,12.76000023,13.7,85,98.1,100,15.2,15.2,22,223,0.00254,15.2,0,54.8,2016-08-03 13:00,2016-08-03 14:00,5.33
1197,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2015-04-15,2015-04-15 09:00,2015-04-15 14:00,3,3,7,115,78,58,33,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,16.1,13.85999966,14.7,87,100.9,100,16.1,16.1,24.3,172,0.00254,16.1,0,30.6,2015-09-11 12:00,2015-09-11 13:00,3.69
7105,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-04-16,2015-04-16 09:00,2015-04-16 14:00,3,2,5,45,24,14,8,MAN,Manchester,Manchester,M1 3ED,-2.2426,53.4808,Cheshire,North,11.1,8.31000042,9.6,83,98,100,11.1,11.1,16.6,291,0.042,11.1,0,39.2,2016-05-18 15:00,2016-05-18 16:00,6.54
16132,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-04-17,2015-04-17 09:00,2015-04-17 14:00,3,2,5,45,24,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.9,10.13000011,10.9,89,101.9,100,11.9,11.9,39.4,226,0.00254,11.9,0,50.4,2016-05-02 09:00,2016-05-02 10:00,3.89
3170,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-04-18,2015-04-18 09:00,2015-04-18 14:00,9,3,6,82,67,49,28,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,13.8,11.35999966,12.4,86,101.6,92,13.8,13.8,50.1,169,0,13.8,0,65,2015-12-07 13:00,2015-12-07 14:00,4.65
10164,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-04-19,2015-04-19 09:00,2015-04-19 14:00,3,2,5,45,24,14,8,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,22,10.72000027,15,48,101.3,39,22,22,9.3,274,0,22,0,30.2,2015-06-27 13:00,2015-06-27 14:00,8.76
4594,Tin,Tin,Cheadle,M24 5GN,53.3944,-2.2141,Cheshire,North,2015-04-20,2015-04-20 09:00,2015-04-20 14:00,9,4,8,200,144,110,63,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,10.4,7.630000114,8.9,83,101.1,0,10.4,10.4,35,315,0,10.4,0,44.7,2017-04-01 14:00,2017-04-01 15:00,7.05
4352,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2015-04-21,2015-04-21 09:00,2015-04-21 14:00,9,1,8,40,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,18.5,17.30999947,17.6,93,101,100,18.5,18.5,37.7,238,0.027,18.5,0,48.2,2016-08-02 14:00,2016-08-02 15:00,4.78
2332,Alan,Tracy,Halifax,HA1 1SD,53.7271,-1.8575,West Yorkshire,North,2015-04-22,2015-04-22 09:00,2015-04-22 14:00,6,2,4,35,20,11,6,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,12,4.570000172,8.2,60,101.6,59,12,12,9.3,294,0,12,0,19.8,2016-03-21 13:00,2016-03-21 14:00,8.02
6395,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2015-04-23,2015-04-23 09:00,2015-04-23 14:00,3,2,4,45,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,4.2,3.809999943,4,98,100.6,99,0.3,0.3,17.8,195,0.043,4.2,0,29.2,2017-01-06 15:00,2017-01-06 16:00,4.82
7538,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-04-24,2015-04-24 09:00,2015-04-24 14:00,3,2,4,45,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,19.1,14.78999996,16.3,76,99.2,68,19.1,19.1,3.3,21,0,19.1,0,29.4,2017-07-25 15:00,2017-07-25 16:00,6.98
1710,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-04-25,2015-04-25 09:00,2015-04-25 14:00,3,2,5,45,24,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,2.3,1.99000001,2.1,98,98.3,100,2.3,2.3,1.7,262,0,2.3,0,30.1,2017-02-05 12:00,2017-02-05 13:00,1.88
14911,Hugo,Lloris,Cardiff,CF3 5TH,51.4816,-3.1791,Glamorgan,West,2015-04-26,2015-04-26 09:00,2015-04-26 14:00,9,3,6,82,67,49,28,EEC,East End Centre,London,E1 6HG,-0.0558,51.5176,Greater London,South,17.3,8.630000114,12.3,56,100.5,100,17.3,17.3,14.7,253,0.00254,17.3,0,34.5,2015-07-29 15:00,2015-07-29 16:00,8.4
16017,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-04-27,2015-04-27 09:00,2015-04-27 14:00,6,2,4,35,20,11,6,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,2.9,2.039999962,2.5,94,97.2,99,-1.8,-1.8,22.1,170,0.016,2.9,0,41.3,2016-01-08 09:00,2016-01-08 10:00,5.4
13807,Barney,Dog,Wokingham,RG40 2JU,51.4105,-0.8339,Berkshire,South,2015-04-28,2015-04-28 09:00,2015-04-28 14:00,6,3,6,50,23,14,8,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,8.9,7.019999981,7.9,88,100.7,98,5.8,5.8,22.7,209,0,8.9,0,38.3,2015-02-18 14:00,2015-02-18 15:00,5.06
15960,Iam,Ordinary,Hull,HU14 2FS,53.7457,-0.3367,East Yorkshire,North,2015-04-29,2015-04-29 09:00,2015-04-29 14:00,6,1,3,30,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,8.1,7.119999886,7.6,94,99.5,3,5,5,20.8,190,0,8.1,0,46.9,2015-11-12 09:00,2015-11-12 10:00,7.56
15904,Iam,Extraordinary,Middlesborough,ML2 5JK,54.5742,-1.2349,Durham,North,2015-04-30,2015-04-30 09:00,2015-04-30 14:00,3,2,4,45,23,14,8,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,11.9,9.260000229,10.4,84,97.4,21,11.9,11.9,14.7,279,0,11.9,0,52.6,2015-09-17 09:00,2015-09-17 10:00,3.56
11966,Joe,Ninety,Croydon,CR1 2BY,51.3762,-0.0982,Greater London,South,2015-05-01,2015-05-01 09:00,2015-05-01 14:00,6,1,3,30,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,6.8,5.190000057,6,90,100,100,4.1,4.1,13.9,22,0,6.8,0,66.5,2015-04-04 09:00,2015-04-04 10:00,6.32
6155,Fred,Bloggs,Enfield,EN1 1 RG,51.6623,-0.1181,Greater London,South,2015-05-02,2015-05-02 09:00,2015-05-02 14:00,3,0,4,25,12,5,3,LDS,Leeds,Leeds,LS11 6AX,-1.5491,53.8008,West Yorkshire,North,14.5,11.90999985,13,85,98.5,87,14.5,14.5,19.8,60,0,14.5,0,38.9,2016-05-11 09:00,2016-05-11 10:00,5.12
11745,Darcy,Bussell,Wolverhampton,WL2,52.5871,-2.1289,West Midlands,Midlands,2015-05-03,2015-05-03 09:00,2015-05-03 14:00,3,0,4,25,18,10,6,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,11.2,4.03000021,7.6,61,100.4,42,11.2,11.2,18.1,86,0,11.2,0,33.9,2017-03-26 13:00,2017-03-26 14:00,5.91
3780,Lady,Penelope,Mayfair,W1 1 RG,51.5116,-0.1478,Greater London,South,2015-05-04,2015-05-04 09:00,2015-05-04 14:00,3,3,7,115,78,58,33,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,4.3,3.539999962,3.9,95,99.3,33,1,1,14.4,238,0,4.3,0,79.5,2015-01-08 09:00,2015-01-08 10:00,4.66
14013,Bruno,Tonolli,Ipswich,IP3 5PQ,52.0567,1.1482,Suffolk,East,2015-05-05,2015-05-05 09:00,2015-05-05 14:00,3,3,7,115,78,58,33,WEC,West end centre,London,W1 4AB,0.1354,51.5154,Greater London,South,19.5,11.17000008,14.4,58,100.1,13,19.5,19.5,21.2,215,0,19.5,0,48.8,2015-09-12 14:00,2015-09-12 15:00,7.44
6190,Master,Chef,Thetford,TH1 4TG,52.4129,0.7517,Norfolk,East,2015-05-06,2015-05-06 09:00,2015-05-06 14:00,3,2,4,45,23,14,8,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,11.2,10.60000038,10.9,97,97.4,100,11.2,11.2,5.9,59,0,11.2,0,37.1,2016-06-15 09:00,2016-06-15 10:00,4.8
16096,Captain,Scarlet,Brixton,E14 1 DA,51.4613,-0.1156,Greater London,South,2015-05-07,2015-05-07 09:00,2015-05-07 14:00,6,3,6,50,44,30,17,COV,Coventry,Coventry,CV1 3YH,-1.5197,52.4068,East Midlands,Midlands,5.3,3.079999924,4.2,86,97.1,97,0.5,0.5,29.1,190,0.00254,5.3,0,52.8,2016-03-27 09:00,2016-03-27 10:00,5.91
8067,Mrs,Chef,Wokingham,RG40 4UD,51.4105,-0.8339,Berkshire,South,2015-05-08,2015-05-08 09:00,2015-05-08 14:00,9,3,6,82,67,49,28,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,13.9,12.80000019,13.3,93,101.7,100,13.9,13.9,21.1,121,0.00254,13.9,0,26.2,2016-06-06 09:00,2016-06-06 10:00,6.12
10579,Gareth,Southgate,Penzance,PN4 4 TH,50.1188,-5.5376,Cornwall,West,2015-05-09,2015-05-09 09:00,2015-05-09 14:00,3,2,4,45,23,14,8,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,18.8,15.18999958,16.5,80,102,17,18.8,18.8,33.7,114,0,18.8,0,42.9,2016-08-15 13:00,2016-08-15 14:00,5.85
5859,Craig,Revelhalwood,Thetford,TH2 7UM,52.4129,0.7517,Norfolk,East,2015-05-10,2015-05-10 09:00,2015-05-10 14:00,3,1,3,22,18,10,6,BIR,Birmingham,Birmingham,B1 5TB,-1.8904,52.4862,West Midlands,Midlands,20,15.76000023,17.2,77,98.3,80,20,20,20.8,179,0.00254,20,0,42.5,2015-07-20 14:00,2015-07-20 15:00,4.03
15934,Harry,Kane,Bristol,BS10 3FG,51.4545,-2.5879,Avon,West,2015-05-11,2015-05-11 09:00,2015-05-11 14:00,3,0,4,25,12,5,3,BRS,Bristol,Bristol,BS1 1QS,-2.5879,51.4545,Avon,West,11.1,8.75,9.8,86,102,58,11.1,11.1,27.6,68,0,11.1,0,35.3,2015-10-17 09:00,2015-10-17 10:00,4.09
12522,Gareth,Southgate,Penzance,PN4 4 TH,50.1188,-5.5376,Cornwall,West,2015-05-12,2015-05-12 09:00,2015-05-12 14:00,9,1,8,40,23,14,8,CDF,Cardiff,Cardiff,CF10 2GV,-3.1791,51.4816,Glamorgan,West,13.6,9.239999771,11.2,75,101.8,85,13.6,13.6,34.1,122,0,13.6,0,43.7,2016-10-11 14:00,2016-10-11 15:00,5.25
